cell_id,elephant_count,inside_protected_area,dist_to_settlement_km,dist_to_road_km,elephant_score,settlement_proximity_score,road_proximity_score,conflict_risk_score,priority_zone,nearest_settlement
891,1.0,True,46.70367984053448,24.4322475521629,0.0053475935828877,0.7216330982871482,0.850032266119423,0.47363864675512646,False,Mtito Andei
892,0.0,True,42.29678036721418,29.753824565438272,0.0,0.749026577959648,0.8173392974412781,0.46990976262027784,False,Mtito Andei
893,0.0,True,40.53666918010858,35.07540157871362,0.0,0.75996750600151,0.7846463287631336,0.46338415042939307,False,Mtito Andei
894,0.0,True,41.75937579757117,40.39697859198897,0.0,0.7523671082448403,0.7519533600849888,0.45129614049894873,False,Mtito Andei
895,0.0,True,45.72624395014288,45.7185556052643,0.0,0.727708882487971,0.7192603914068443,0.43409078216844454,False,Mtito Andei
896,0.0,True,51.81074506869383,51.81074506869383,0.0,0.6898873576909126,0.6818331853714219,0.4115161629187003,False,Mtito Andei
897,0.0,True,59.3652863495021,59.3652863495021,0.0,0.642927999016238,0.6354220593358328,0.38350501750562127,False,Mtito Andei
898,0.0,True,67.90096569374828,67.90096569374828,0.0,0.5898698432713294,0.5829833373645104,0.35185595419075194,False,Mtito Andei
899,6.0,True,77.09257461603404,77.03015238548583,0.03208556149732621,0.5327344006104383,0.5268984185847267,0.33072407035747997,False,Mtito Andei
900,2.0,False,86.73182218605797,86.23051664829718,0.0106951871657754,0.47281641655696993,0.4703762222656166,0.2872358665130861,False,Mtito Andei
901,0.0,False,96.68491556855793,95.43088091110853,0.0,0.41094755322059295,0.41385402594650644,0.24744047375012979,False,Mtito Andei
902,0.0,False,106.8641980145098,104.63124517391982,0.0,0.34767268878314184,0.35733182962739674,0.21150135552316157,False,Mtito Andei
903,0.0,False,117.21075350013564,113.83160943673121,0.0,0.28335804782258023,0.30080963330828636,0.17525030433925998,False,Mtito Andei
904,0.0,False,127.68392480987868,123.03197369954252,0.0,0.21825635736720495,0.24428743698917643,0.13876313830691442,False,Mtito Andei
905,0.0,False,114.91611354773298,141.2460407183751,0.0,0.2976216300241703,0.13238979441765275,0.1290034273325469,False,Meru
906,0.0,False,109.5088088315303,134.1130670643322,0.0,0.3312336723961531,0.17621103080527112,0.15223341096042725,False,Meru
907,0.0,False,105.00031081137732,127.54844372310961,0.0,0.3592586930748106,0.2165406219665037,0.1727397945123943,False,Meru
908,0.0,False,101.51044936000939,121.64421989955976,0.0,0.3809518243356107,0.25281306602783016,0.19012946710903225,False,Meru
909,0.0,False,99.14684759515158,116.50084537786688,0.0,0.395644076176503,0.28441125237713905,0.2040165985660926,False,Meru
910,0.0,False,97.99103758426789,112.22298210501638,0.0,0.40282864170383037,0.3106921930907278,0.21405625043836746,False,Meru
911,0.0,False,98.08572528980241,108.75814929413343,0.0,0.4022400587891306,0.33197830250502813,0.2202655083882476,False,Meru
912,0.0,False,99.42733811387976,105.39511264905829,0.0,0.39390053485689125,0.35263902984705775,0.22396186941118468,False,Meru
913,0.0,False,101.96666917771192,102.03207600398314,0.0,0.3781159420156063,0.3732997571890875,0.2254247097614081,False,Meru
914,0.0,False,98.8109661990095,98.8109661990095,0.0,0.39773192961025894,0.3930885607148401,0.2372461470975297,False,Archer's Post
915,0.0,False,96.61866910678795,96.61866910678795,0.0,0.41135934412139696,0.40655688034836046,0.24537486734092723,False,Archer's Post
916,0.0,False,95.67208265085569,95.67208265085569,0.0,0.4172433668897464,0.4123722093904375,0.24888467288405516,False,Archer's Post
917,0.0,False,133.06202685984567,133.06202685984567,0.0,0.18482584004446656,0.1826680687094543,0.11024817262617626,False,Voi
918,0.0,False,121.98618229469875,121.98618229469875,0.0,0.2536737737874445,0.2507122290305467,0.15131580084539736,False,Voi
919,0.0,False,110.91516735605067,110.91516735605067,0.0,0.3224916863610894,0.3187267186680315,0.19236552150873626,False,Voi
920,0.0,False,99.85058852308264,99.85058852308264,0.0,0.3912695918206207,0.3867016682592326,0.233391378023956,False,Voi
921,0.0,False,88.79485180567164,88.79485180567164,0.0,0.4599925343035195,0.4546222965456337,0.2743844492547459,False,Voi
922,0.0,False,77.75172915103828,77.75172915103828,0.0,0.5286370672210587,0.5224654306685068,0.31533074936686967,False,Voi
923,0.0,False,66.72748357881946,66.72748357881946,0.0,0.5971642593695312,0.5901925939311305,0.35620705599019853,False,Voi
924,1.0,False,55.733318074082455,55.733318074082455,0.0053475935828877,0.6655044725042778,0.6577349610888465,0.39911086751109237,False,Voi
925,2.0,False,44.79138781431176,44.79138781431176,0.0106951871657754,0.7335199890740505,0.7249564223904004,0.44182099830564536,False,Voi
926,4.0,False,33.95223263818289,33.95223263818289,0.0213903743315508,0.8008966512334545,0.7915464876636689,0.4862890914017573,False,Voi
927,3.0,False,23.359361718645264,23.359361718645264,0.016042780748663103,0.8667423996932307,0.8566235120720638,0.5234268858290536,True,Voi
928,4.0,False,13.60093594896046,13.60093594896046,0.0213903743315508,0.9274012006429274,0.9165741446083288,0.5617487533079971,True,Voi
929,19.0,False,8.41018058503743,8.41018058503743,0.10160427807486631,0.9596671627796612,0.9484634139180288,0.6130808842392534,True,Voi
930,17.0,True,14.244185349052234,12.887131319971088,0.09090909090909091,0.9234027342670912,0.9209593846076087,0.5896722720260463,False,Voi
931,8.0,True,24.113948143001476,18.20870833324641,0.0427807486631016,0.8620518575100272,0.8882664159294642,0.542207781497088,False,Voi
932,9.0,True,34.734538629850455,23.530285346521758,0.0481283422459893,0.7960338030087197,0.8555734472513196,0.5147335119764075,False,Voi
933,5.0,True,45.58414036278167,28.851862359797096,0.026737967914438502,0.7285922045958011,0.8228804785731749,0.4761369921164682,False,Voi
934,0.0,True,56.53104926851248,34.17343937307245,0.0,0.6605457405452133,0.7901875098950303,0.43521997513207306,False,Voi
935,2.0,True,53.026957364806535,39.495016386347814,0.0106951871657754,0.6823273289195038,0.7574945412168855,0.43622463590722693,False,Mtito Andei
936,1.0,True,51.63392417930501,44.81659339962316,0.0053475935828877,0.6909864840650153,0.7248015725387409,0.42687545441428193,False,Mtito Andei
937,0.0,True,52.59929700042983,50.13817041289851,0.0,0.6849856844298146,0.6921086038605961,0.4131282864871232,False,Mtito Andei
938,0.0,True,55.800806120741946,55.45974742617385,0.0,0.6650849638575533,0.6594156351824516,0.3973501797120015,False,Mtito Andei
939,0.0,True,60.886729937728106,60.886729937728106,0.0,0.6334706391968812,0.6260751105927529,0.3778637249368902,False,Mtito Andei
940,0.0,True,67.43202355924844,67.43202355924844,0.0,0.5927848080684097,0.5858642710570643,0.3535947237376422,False,Mtito Andei
941,0.0,True,75.05585733359013,75.05585733359013,0.0,0.5453947242264023,0.5390274484065305,0.32532665178987985,False,Mtito Andei
942,0.0,True,83.4631993088297,83.4631993088297,0.0,0.49313431917455763,0.48737716369256645,0.29415344486013717,False,Mtito Andei
943,1.0,False,92.44051902521227,92.44045202892504,0.0053475935828877,0.43733090758028914,0.4322256472789714,0.2630060038909332,False,Mtito Andei
944,0.0,False,101.83719102781572,101.6408162917364,0.0,0.37892078385252304,0.37570345095986113,0.22638727044371526,False,Mtito Andei
945,0.0,False,111.5472877089399,110.84118055454768,0.0,0.31856239862891467,0.3191812546407514,0.1913230959808998,False,Mtito Andei
946,0.0,False,121.49568434313301,120.04154481735905,0.0,0.25672273048522354,0.26265905832164116,0.1558145366420594,False,Mtito Andei
947,0.0,False,131.62836029059773,129.2419090801704,0.0,0.19373757407870051,0.206136862002531,0.11996233082436945,False,Mtito Andei
948,0.0,False,124.50624832052517,149.7117547040101,0.0,0.23800893326413175,0.08038090279021592,0.09551695081630429,False,Meru
949,0.0,False,119.53355984675379,143.00167913468317,0.0,0.26891938208389987,0.12160407589637168,0.11715703739408145,False,Meru
950,0.0,False,115.41732100695496,136.86406019888457,0.0,0.29450610255888,0.15931037670267156,0.13614494377846548,False,Meru
951,2.0,False,112.25178861473735,131.3791525049126,0.0106951871657754,0.3141831902174099,0.19300676312989207,0.15643506087050074,False,Meru
952,0.0,False,110.1189815880662,126.631798738288,0.0,0.3274408118818455,0.22217200636684087,0.16488384547460588,False,Meru
953,0.0,False,109.07949470353284,122.70763297562002,0.0,0.3339023077733868,0.24628001571194846,0.1740546970456006,False,Meru
954,0.0,False,109.16456487140519,119.33642819591462,0.0,0.3333735078930048,0.26699092377464784,0.1801093295002958,False,Meru
955,0.0,False,110.37159182664979,115.97339155084025,0.0,0.32587057560175825,0.2876516511166728,0.1840566680155293,False,Meru
956,0.0,False,112.62674078713913,112.61035490576508,0.0,0.3118524711313426,0.3083123784587025,0.18604945487701352,False,Archer's Post
957,0.0,False,109.58979386383848,109.58979386383848,0.0,0.3307302658969258,0.32686911592351475,0.19727981454613214,False,Archer's Post
958,0.0,False,107.61729925018464,107.61729925018464,0.0,0.3429913785976726,0.3389870848002451,0.2045935390193753,False,Archer's Post
959,0.0,False,123.24905585347187,123.24905585347187,0.0,0.2458236965686137,0.24295379847538778,0.14663324851320042,False,Voi
960,0.0,False,112.3026065928903,112.3026065928903,0.0,0.3138673034448711,0.31020302213978956,0.18722109767539818,False,Voi
961,0.0,False,101.38955136670997,101.38955136670997,0.0,0.3817033315442375,0.37724709043051297,0.22768512659242512,False,Voi
962,0.0,False,90.52196863263605,90.52196863263605,0.0,0.4492567006458854,0.44401179965973203,0.2679805500916852,False,Voi
963,0.0,False,79.7184576112281,79.7184576112281,0.0,0.5164117971821791,0.5103828860042088,0.3080384049559164,False,Voi
964,0.0,False,69.00911651874983,69.00911651874983,0.0,0.5829815293257714,0.5761754418624704,0.3477470913564725,False,Voi
965,0.0,False,58.44573415984794,58.44573415984794,0.0,0.6486439756042212,0.6410713040727383,0.38691458390308786,False,Voi
966,1.0,False,48.12452098742228,48.12452098742228,0.0053475935828877,0.7128010876386736,0.7044794062433545,0.4273231855977635,False,Voi
967,5.0,False,38.24206060156884,38.24206060156884,0.026737967914438502,0.7742308931817974,0.7651920421878744,0.47252206777667694,False,Voi
968,7.0,False,29.246553264261433,29.246553264261433,0.0374331550802139,0.8301473598223886,0.8204557053630886,0.5101541815877287,True,Voi
969,2.0,True,22.241550229795045,22.241550229795045,0.0106951871657754,0.8736907647473658,0.8634907576088445,0.5254325315731732,False,Voi
970,18.0,True,19.504672143097192,19.504672143097192,0.0962566844919786,0.8907033185140124,0.8803046962855005,0.5698050782366453,False,Voi
971,22.0,True,22.640625304856876,22.62832314088201,0.11764705882352941,0.8712100966443853,0.8611146283832076,0.5667562410376896,False,Voi
972,8.0,True,29.852698252924064,27.949900154157334,0.0427807486631016,0.8263795360891626,0.8284216597050631,0.5135526582035084,False,Voi
973,2.0,True,38.93827515138986,33.271477167432685,0.0106951871657754,0.7699031931210898,0.7957286910269185,0.47396764011071263,False,Voi
974,5.0,True,48.86322697643446,38.59305418070802,0.026737967914438502,0.7082092589354168,0.7630357223487738,0.4520686815510326,False,Voi
975,2.0,True,59.20693058532724,43.91463119398337,0.0106951871657754,0.6439123453652322,0.7303427536706292,0.4165546045770686,False,Voi
976,1.0,True,63.88363472209295,49.23620820725874,0.0053475935828877,0.6148417481164449,0.6976497849924843,0.3958864973658338,False,Mtito Andei
977,0.0,True,62.73215048195789,54.55778522053409,0.0,0.6219994244637972,0.6649568163143397,0.38608687223344107,False,Mtito Andei
978,0.0,True,63.52910059867222,59.87936223380944,0.0,0.6170455477179402,0.632263847636195,0.37479281860624053,False,Mtito Andei
979,0.0,True,66.20415803906445,65.20093924708478,0.0,0.6004172737897984,0.5995708789580505,0.35999644582435464,False,Mtito Andei
980,0.0,True,70.54398954160891,70.52251626036012,0.0,0.5734406915539763,0.5668779102799058,0.3420955805501646,False,Mtito Andei
981,1.0,True,76.26492233806985,76.26492233806985,0.0053475935828877,0.5378791233320638,0.5315995892920822,0.3229826512203988,False,Mtito Andei
982,0.0,True,83.08214187186692,83.08214187186692,0.0,0.4955029888518875,0.48971818005296497,0.29556635067145576,False,Mtito Andei
983,0.0,True,90.7489185434307,90.7489185434307,0.0,0.4478459700844858,0.4426175388406913,0.2671390526775531,False,Mtito Andei
984,0.0,False,99.06820951035414,99.06820951035414,0.0,0.39613289394746065,0.391508193184788,0.2362923261396746,False,Mtito Andei
985,0.0,False,107.889174871127,107.889174871127,0.0,0.3413013878590998,0.33731682406030905,0.20358546357582263,False,Mtito Andei
986,0.0,False,117.09849688684226,117.05111593517644,0.0,0.28405583983553007,0.28103067965410067,0.16952595584688923,False,Mtito Andei
987,0.0,False,126.61146034993438,126.25148019798779,0.0,0.22492284330835755,0.22450848333499052,0.13482939799300442,False,Mtito Andei
988,0.0,False,136.36453281820826,135.45184446079915,0.0,0.16429731871412767,0.16798628701588025,0.09968508171900237,False,Mtito Andei
989,0.0,False,129.7335139721965,152.18102941324685,0.0,0.2055160215835462,0.06521097843782453,0.08121810000641122,False,Meru
990,0.0,False,125.95106472896249,146.42867359933538,0.0,0.2290278913423376,0.10055042536880154,0.09887349501334172,False,Meru
991,0.0,False,123.05680300229032,141.3154881491972,0.0,0.24701874869147367,0.1319631459495425,0.11369456839230485,False,Meru
992,0.0,False,121.11442037977835,136.91310357168553,0.0,0.2590926839396289,0.15900908002936354,0.12543052919069772,False,Meru
993,0.0,False,120.17008314349648,133.27774374277175,0.0,0.2649627254603586,0.18134281770223293,0.13389166294877744,False,Meru
994,0.0,False,120.2473074189191,129.91470709769655,0.0,0.264482695990247,0.202003545044263,0.139945872310353,False,Meru
995,0.0,False,121.34414283468826,126.55167045262142,0.0,0.2576647191228708,0.2226642723862926,0.144098697452749,False,Meru
996,0.0,False,123.19707227962058,123.19707227962058,0.0,0.24614682873494065,0.24327315819666184,0.14682599607948074,False,Archer's Post
997,0.0,False,114.7518912501847,114.7518912501847,0.0,0.29864244300093434,0.29515590614672393,0.17813950474429746,False,Voi
998,0.0,False,104.09592799086546,104.09592799086546,0.0,0.36488037620142477,0.36062053668825667,0.21765027386690444,False,Voi
999,0.0,False,93.54329427096671,93.54329427096671,0.0,0.4304760084702012,0.42545036491698374,0.25677791201615546,False,Voi
